customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
7590-VHVEG_6331,37.88849227827988,76.97059775019532,2860.8784032441777,0,1,0,1,Female,0,No,Yes,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No
7590-VHVEG_6332,23.17185928771379,72.33290462051184,1709.4914006337722,2,1,3,0,Male,0,Yes,No,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes
7590-VHVEG_6333,21.321375607581132,53.485610838143636,1191.9482283595157,2,2,0,0,Female,1,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes
7590-VHVEG_6334,8.356696327770322,70.92261574188305,427.873062186188,1,1,3,0,Male,0,Yes,Yes,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes
7590-VHVEG_6335,40.96544064804887,62.444133395360566,2697.73782973172,0,0,1,0,Female,1,No,No,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Yes
7590-VHVEG_6336,5.526216854581142,40.739585510936806,272.22709045498385,0,1,3,1,Male,0,No,Yes,No,Yes,Yes,No,No internet service,No,No internet service,No internet service,No
7590-VHVEG_6337,6.319214135377523,95.01226141934328,739.2852668097972,1,2,1,1,Female,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
7590-VHVEG_6338,18.525175370499497,70.18551462403583,1471.2696321623878,2,0,2,0,Male,0,Yes,No,Yes,Yes,No,No,No internet service,No,Yes,No,No
7590-VHVEG_6339,10.117930716679005,18.949220569023282,181.78547192086606,0,2,1,0,Female,0,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No
7590-VHVEG_6340,8.529152675836604,78.04186622929366,751.3216979952954,0,2,2,1,Male,0,No,No,Yes,Yes,No internet service,No,No,No,No internet service,No internet service,Yes
7590-VHVEG_6341,31.089214048385397,49.612103750159136,1484.8229699451003,0,0,1,0,Female,0,Yes,Yes,Yes,No phone service,No internet service,Yes,Yes,No,No,No,Yes
7590-VHVEG_6342,31.57807202392647,57.76409523379768,1777.307005368067,1,1,0,0,Female,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes
7590-VHVEG_6343,52.206405138717265,65.2048708549185,3561.349768174077,2,2,0,1,Female,0,Yes,No,Yes,No,No internet service,No,Yes,Yes,No,Yes,Yes
7590-VHVEG_6344,16.22352637645403,45.1763124253476,659.0087212333009,0,2,0,0,Female,1,No,No,Yes,No,Yes,No internet service,Yes,No,No,Yes,No
7590-VHVEG_6345,2.2768052837738852,110.0759465723588,270.2683718752845,0,1,1,1,Female,0,Yes,Yes,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_6346,9.59237534415004,27.667056868289485,174.61712540114036,1,1,2,0,Female,0,Yes,No,Yes,No,No internet service,Yes,No,No,No internet service,No,No
7590-VHVEG_6347,72.0,66.41718693246095,4716.476928452576,2,0,0,0,Male,0,No,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,No
7590-VHVEG_6348,27.20941930911797,74.5337895288729,1977.5090534506896,2,0,0,0,Male,0,No,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,No
7590-VHVEG_6349,37.10904487753538,66.03031937570005,2595.036667777874,1,1,3,0,Male,0,No,No,Yes,No phone service,Yes,No internet service,No,No,No,No internet service,Yes
7590-VHVEG_6350,1.0,60.22535478805071,111.60218822822785,0,2,2,1,Female,0,No,No,Yes,Yes,No,No,No,No,Yes,No internet service,No
7590-VHVEG_6351,21.907142589110737,55.57466792533023,1301.668056853542,0,2,3,0,Male,1,No,Yes,Yes,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes
7590-VHVEG_6352,1.1475296196741025,44.920501355050746,0.0,2,2,3,0,Female,1,Yes,No,Yes,Yes,No internet service,No,Yes,No,No,Yes,Yes
7590-VHVEG_6353,25.26544399086393,44.477171045679,1127.2003176026465,2,1,0,0,Male,1,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_6354,72.0,93.96358628169452,6727.128746275702,1,0,3,0,Male,0,No,No,Yes,No phone service,No,No,No,No,No,Yes,No
7590-VHVEG_6355,72.0,53.956331912576886,3934.08820409677,1,1,0,0,Female,1,Yes,No,Yes,No,No,No internet service,No internet service,No,No internet service,No,Yes
7590-VHVEG_6356,23.33192940232165,118.30464167015947,3000.9281342733416,2,2,3,1,Female,0,Yes,No,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes
7590-VHVEG_6357,18.38601655266545,81.7235079698942,1263.5139897743375,0,1,2,1,Female,0,Yes,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,Yes
7590-VHVEG_6358,72.0,18.0,1335.9449142196108,0,2,2,0,Female,0,No,No,Yes,No,No internet service,No,No internet service,No,Yes,No,Yes
7590-VHVEG_6359,33.58985336654317,87.08147540568915,3145.5325507314487,1,2,2,0,Female,0,No,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,Yes
7590-VHVEG_6360,2.013030992288393,63.67100485693545,77.19292140010744,2,2,3,0,Female,0,Yes,No,No,Yes,No,No internet service,No,No,No internet service,No internet service,Yes
7590-VHVEG_6361,18.805370175719997,30.25120631540441,583.8690384047273,1,1,2,0,Male,0,No,No,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,Yes
7590-VHVEG_6362,8.242778711929606,97.60637999564906,872.2047840156063,2,2,1,1,Female,1,Yes,No,Yes,No,No,No,No,No internet service,Yes,No,Yes
7590-VHVEG_6363,19.035274072844622,54.1020766636618,814.2587832802158,0,0,0,1,Female,0,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_6364,18.234723299085417,51.97669099295541,974.3990113723543,0,2,3,0,Male,0,No,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,Yes
7590-VHVEG_6365,26.178609740733553,74.37975042355733,1867.7519859171557,0,1,0,0,Male,0,Yes,No,Yes,No phone service,No internet service,No,No,No internet service,No internet service,No,Yes
7590-VHVEG_6366,13.237610482130254,93.57075848890587,1443.4301324522976,2,1,2,0,Male,1,No,No,Yes,No phone service,No internet service,No,No internet service,No,No internet service,Yes,Yes
7590-VHVEG_6367,5.383506671102134,67.83537995495395,344.4550998306191,0,0,2,1,Male,0,No,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Yes
7590-VHVEG_6368,21.018415683349865,66.04548369738347,1317.1374066926032,0,0,1,1,Male,0,Yes,No,Yes,No,No internet service,No,Yes,No internet service,No,No internet service,No
7590-VHVEG_6369,53.19452975919973,47.57834963866867,2615.571097851086,2,2,2,0,Male,0,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,No,No
7590-VHVEG_6370,32.72041538218549,93.14392122580253,3096.50906437401,0,1,3,1,Male,1,Yes,No,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No
7590-VHVEG_6371,12.391366986183165,68.07626966396948,933.1515009934462,2,2,3,1,Male,0,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,No,No,Yes
7590-VHVEG_6372,72.0,59.363921814574994,4465.244754686792,1,0,0,0,Male,0,Yes,No,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes
7590-VHVEG_6373,72.0,56.26232807603074,3992.3668883303126,0,1,3,0,Female,0,Yes,No,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,Yes
7590-VHVEG_6374,7.0469358775336115,90.67063988967641,810.8537686410805,1,1,3,0,Female,0,Yes,No,Yes,No phone service,Yes,No,Yes,No internet service,No internet service,Yes,No
7590-VHVEG_6375,1.2064648893358016,58.4419100925218,258.2529161882934,2,1,3,0,Female,0,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,No internet service,Yes
7590-VHVEG_6376,40.56359556970024,90.73494045338303,3603.6853332618884,0,2,3,0,Female,1,No,No,Yes,No phone service,No internet service,Yes,No,No,No internet service,No internet service,No
7590-VHVEG_6377,52.73992329332102,53.2106324160866,2739.1602931999128,2,1,2,0,Male,1,No,No,Yes,No,No,Yes,No,Yes,No internet service,No,No
7590-VHVEG_6378,72.0,83.05763709456849,5984.8721229606035,0,2,0,1,Male,0,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes
7590-VHVEG_6379,66.17366075082988,70.17740450855905,4623.9280281374995,0,1,2,0,Male,0,Yes,No,Yes,No,No,No,Yes,No internet service,No,No,Yes
7590-VHVEG_6380,27.528856405972277,41.2311252854011,1305.9512457708179,0,1,2,1,Male,1,Yes,No,Yes,Yes,No,No,No internet service,No,No internet service,Yes,Yes
7590-VHVEG_6381,22.654018515160892,62.8255975593319,1336.859779952609,2,1,3,0,Female,0,No,No,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No
7590-VHVEG_6382,1.0,18.0,42.4658829664408,1,2,2,0,Male,0,No,No,Yes,No phone service,Yes,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG_6383,8.497017280220511,46.39900397420371,317.704493140222,0,2,3,0,Female,1,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes
7590-VHVEG_6384,18.464189132160833,25.55483986850883,482.6962110581072,2,1,2,0,Female,0,Yes,No,Yes,Yes,Yes,No internet service,No,No,No,No,Yes
7590-VHVEG_6385,29.706507392566028,114.93750232949185,3628.5615623705066,0,1,0,0,Female,0,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes
7590-VHVEG_6386,24.442624292424362,25.849234599584683,814.127254624976,0,2,0,1,Female,1,Yes,No,Yes,No,No,No internet service,Yes,No,No internet service,No,No
7590-VHVEG_6387,40.717914409471,120.0,4924.002215494375,0,2,3,1,Female,0,Yes,Yes,Yes,No phone service,No internet service,No,No,No internet service,No,Yes,Yes
7590-VHVEG_6388,9.84541236757631,77.85698831671206,829.5111237393215,1,0,0,1,Female,1,Yes,No,Yes,No phone service,No,No internet service,No,No,No,No,No
7590-VHVEG_6389,24.96900917707495,52.02832080117447,1346.2446373972214,1,2,0,0,Female,1,No,No,No,Yes,No,Yes,No internet service,No,No internet service,No,Yes
7590-VHVEG_6390,2.768138091072956,85.15900251552065,205.33135344878676,2,1,2,1,Male,0,Yes,No,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes
7590-VHVEG_6391,16.01594620107532,48.887132021011254,974.6285100401544,0,1,3,0,Male,0,No,No,Yes,Yes,No,No,No internet service,No,Yes,Yes,No
7590-VHVEG_6392,41.60813699895015,29.7612779898098,1370.2663944089827,0,2,2,1,Female,1,No,No,Yes,No phone service,No,No,Yes,No,Yes,No,Yes
7590-VHVEG_6393,35.46642288222622,66.97675670522071,2398.863252921178,2,2,3,0,Male,1,No,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Yes
7590-VHVEG_6394,72.0,82.50181740815601,5918.446259530679,0,2,0,1,Male,0,No,No,Yes,No phone service,No,No internet service,No,No,No internet service,No,No
7590-VHVEG_6395,9.767380692807892,96.9602723815472,931.8521028731352,2,1,0,0,Female,0,Yes,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,Yes,No
7590-VHVEG_6396,20.68596961184167,77.4432527389748,1635.866255190568,0,1,2,1,Female,0,Yes,No,Yes,Yes,No,No,No,No,No internet service,No internet service,No
7590-VHVEG_6397,11.993308113932901,51.766361908266724,617.3451670710009,0,2,3,1,Female,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
7590-VHVEG_6398,17.42688195042417,99.65690205202057,1850.65997612593,0,2,2,1,Female,0,No,No,Yes,Yes,Yes,No internet service,Yes,No,No internet service,No internet service,Yes
7590-VHVEG_6399,58.33685902039606,94.074395655901,5535.907443940218,0,2,0,1,Female,0,No,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Yes
7590-VHVEG_6400,34.58024744137453,71.72543819428853,2384.9089222484104,0,0,2,0,Male,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,No
7590-VHVEG_6401,64.22449714309018,95.26944367058736,6003.970614672399,0,1,3,0,Female,0,Yes,Yes,Yes,No phone service,No,No,Yes,Yes,No,No,Yes
7590-VHVEG_6402,6.82626288479333,119.6202577746202,915.6392644647109,0,1,0,1,Male,1,Yes,No,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes
7590-VHVEG_6403,61.99247071111865,51.41040149765668,3071.4241191376573,0,1,0,0,Male,0,Yes,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,No internet service,Yes,Yes
7590-VHVEG_6404,1.8486760764487344,42.508057942924914,43.72262189108549,0,0,2,0,Female,0,No,No,Yes,No phone service,No,No internet service,No internet service,Yes,No,No internet service,No
7590-VHVEG_6405,65.83864476714876,50.68277023930088,3292.922428946912,0,1,0,0,Female,1,Yes,No,Yes,Yes,No internet service,No,No,No,No internet service,Yes,No
7590-VHVEG_6406,11.972883076284596,31.258749250853917,250.40794798994196,0,2,1,0,Male,0,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Yes,Yes,No
7590-VHVEG_6407,11.332038804907867,79.7803696154173,935.0950579763178,0,2,0,1,Male,0,Yes,No,No,No,No,Yes,No,No,No,Yes,No
7590-VHVEG_6408,21.52864197696797,24.75241996640782,520.5044532607873,1,2,0,0,Male,0,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No
7590-VHVEG_6409,72.0,96.62535585179243,6893.2440446851715,1,2,1,0,Female,0,No,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No,No
7590-VHVEG_6410,1.468818348307422,48.1954590956628,279.3090714645674,1,1,0,1,Female,0,Yes,No,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,No
7590-VHVEG_6411,13.026632675435435,98.96769497110397,1046.1225444215609,0,2,0,1,Male,0,No,No,Yes,Yes,No internet service,Yes,No,No,No,Yes,Yes
7590-VHVEG_6412,58.25766098868301,18.0,962.3014216194315,0,2,3,0,Female,1,No,No,No,No phone service,No,No,No,No internet service,Yes,No internet service,No
7590-VHVEG_6413,15.12813838633995,55.370309307404234,779.9749191499704,0,2,0,1,Female,0,No,No,Yes,Yes,No internet service,No,No,No,No,No internet service,Yes
7590-VHVEG_6414,6.662706847503259,32.67473960609366,81.86448446350201,2,1,2,0,Male,0,Yes,No,Yes,No,Yes,No,No,No,No internet service,No,Yes
7590-VHVEG_6415,16.590820701642286,98.83387306470507,1865.5258371455934,0,1,3,0,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,No
7590-VHVEG_6416,14.610953741003224,106.97561996259572,1787.7515255735864,0,2,0,1,Female,0,No,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,No
7590-VHVEG_6417,72.0,18.0,1227.5540510585502,0,2,0,0,Female,1,Yes,Yes,Yes,Yes,No internet service,No,No internet service,Yes,No,No internet service,Yes
7590-VHVEG_6418,43.05626733437791,86.64653895834468,3857.5501907020557,2,2,2,0,Female,0,No,No,Yes,Yes,Yes,Yes,No,No,No,No internet service,No
7590-VHVEG_6419,21.10292968841043,91.71718384147267,1995.1554482460588,1,2,1,0,Female,1,Yes,No,Yes,Yes,No internet service,No,No internet service,Yes,No,No internet service,Yes
7590-VHVEG_6420,72.0,73.14211313027066,5431.8436346675235,0,1,1,1,Male,0,Yes,No,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes
7590-VHVEG_6421,18.780222501958256,79.70408273530055,1486.139936873619,0,2,3,1,Male,1,No,No,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,No
7590-VHVEG_6422,1.8000753184285776,77.90137536938911,183.38919536173697,2,2,0,0,Female,0,Yes,No,Yes,No,No,No,No,Yes,No internet service,No internet service,No
7590-VHVEG_6423,9.125496997778102,86.73771205000298,931.7793331285021,0,2,2,1,Male,0,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No
7590-VHVEG_6424,17.184780006621136,37.6883239880915,772.6250498773264,1,2,3,0,Female,1,No,No,Yes,No,Yes,No,No,No,No,Yes,No
7590-VHVEG_6425,5.120184496656948,95.01235861100042,501.64428349167196,1,0,0,0,Male,0,Yes,No,Yes,No phone service,No,No,No,No,No internet service,Yes,No
7590-VHVEG_6426,72.0,70.23365839738572,4962.565861412672,0,2,0,0,Female,0,Yes,No,Yes,No phone service,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_6427,43.68205585159552,68.73334599424503,2926.078167239343,0,1,2,0,Male,0,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes
7590-VHVEG_6428,9.371015769645366,79.16562373102676,556.9438657706521,0,2,3,0,Male,1,No,No,Yes,No,No,Yes,Yes,No,No,No,No
7590-VHVEG_6429,26.806869718329807,33.23078027926149,969.5399641875727,2,2,0,0,Male,0,No,Yes,Yes,No phone service,No,Yes,No,No internet service,No internet service,Yes,No
7590-VHVEG_6430,38.34464029579834,26.16394538126484,1024.4634689925158,1,2,1,0,Male,1,No,No,Yes,Yes,No,No,No,No,No internet service,No,No
7590-VHVEG_6431,72.0,61.974195942428096,4491.068483876479,2,2,0,1,Male,0,Yes,No,Yes,No phone service,No,No,Yes,No,No,Yes,Yes
7590-VHVEG_6432,64.01955475002195,103.58847328451995,6629.171318168913,1,0,1,0,Male,0,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes
7590-VHVEG_6433,21.720084274864234,35.36543428248786,653.8052398568665,2,1,0,0,Female,0,Yes,No,Yes,Yes,No,No,No,No internet service,No,No,Yes
7590-VHVEG_6434,44.70336466060679,69.37886101666184,3132.7302361121674,2,2,1,0,Female,0,No,No,No,No,No,No,No,Yes,Yes,Yes,No
7590-VHVEG_6435,24.77600734259345,47.08290230159806,1227.051439004097,0,1,2,1,Male,1,No,No,Yes,No,Yes,No,No,No,Yes,No,No
7590-VHVEG_6436,24.13603395921456,43.72553926867616,968.543598746471,0,1,3,1,Male,0,No,No,Yes,No phone service,No,No,Yes,No,No internet service,Yes,Yes
7590-VHVEG_6437,3.65628311921969,77.51870914942104,280.5955054807696,1,2,3,1,Female,0,Yes,No,Yes,Yes,No internet service,No internet service,No,No,No,No internet service,Yes
7590-VHVEG_6438,4.044972575476428,83.9843874847363,274.8796762430685,1,1,3,0,Male,0,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes
7590-VHVEG_6439,22.62092303483281,45.311213275919464,1003.4272802824464,0,0,0,0,Male,0,No,No,Yes,No phone service,Yes,Yes,Yes,No,No,No internet service,No
7590-VHVEG_6440,9.394572966411983,99.68125639916957,822.9229081069341,2,1,0,0,Female,0,No,Yes,Yes,No phone service,No internet service,No,Yes,No internet service,No,No,Yes
7590-VHVEG_6441,1.0,75.56259066231344,48.74282760317229,0,0,2,1,Male,0,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,Yes,Yes
7590-VHVEG_6442,38.49472349639236,58.958050887168234,2432.312458246896,0,1,2,0,Male,0,No,No,Yes,No,Yes,No,No,No internet service,No,No,No
7590-VHVEG_6443,1.0,73.68795089763172,23.496600583765478,1,0,2,0,Male,1,Yes,No,Yes,Yes,No internet service,No,Yes,No,No internet service,No,No
7590-VHVEG_6444,27.136560116690866,115.90868786640542,3077.271295601331,0,2,0,1,Female,0,Yes,No,Yes,No phone service,Yes,Yes,Yes,No internet service,Yes,No,No
7590-VHVEG_6445,23.243331062564653,83.83826877751707,1886.8688849922664,0,1,1,1,Male,0,No,No,Yes,No phone service,No,Yes,Yes,No,No internet service,No,No
7590-VHVEG_6446,72.0,47.53257661852979,3403.3239743990316,2,0,0,0,Female,0,Yes,No,Yes,No phone service,Yes,Yes,Yes,No internet service,Yes,No internet service,Yes
7590-VHVEG_6447,19.86184978754728,64.53231261807446,1460.9632327624813,1,1,1,0,Male,1,Yes,No,Yes,Yes,Yes,No internet service,Yes,Yes,No,No,Yes
7590-VHVEG_6448,1.9714223190808027,68.28172177928764,275.1820114986318,2,2,0,0,Female,1,No,Yes,Yes,No phone service,Yes,Yes,Yes,No,Yes,No,No
7590-VHVEG_6449,24.06797365737013,81.63391969112385,1950.4210263169878,1,1,3,0,Male,1,Yes,No,Yes,No,No,No,No,No,No internet service,Yes,Yes
7590-VHVEG_6450,55.18368319192726,70.98869302173078,3853.1356028282544,1,1,0,0,Female,0,No,Yes,Yes,No,Yes,Yes,No,No internet service,No,No,No
7590-VHVEG_6451,72.0,112.38309772380425,7915.485014129668,1,2,3,1,Female,1,No,Yes,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No
7590-VHVEG_6452,16.88163475702608,59.33283928247076,910.5035953177934,0,1,3,1,Female,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes
7590-VHVEG_6453,11.58305713636636,21.752357564330183,54.50462211716942,1,1,3,0,Female,0,Yes,Yes,Yes,Yes,Yes,Yes,No internet service,No,No internet service,No,No
7590-VHVEG_6454,71.14304183390976,70.36321423743128,5079.86482623004,0,2,3,0,Male,0,No,No,Yes,Yes,Yes,No,No,No internet service,No,Yes,Yes
7590-VHVEG_6455,6.3676710301671,53.97187002009731,477.2307310007084,2,1,0,0,Female,1,Yes,No,Yes,No,No,No internet service,Yes,No,No,Yes,No
7590-VHVEG_6456,28.668798922399976,27.39922524627888,747.9797640863188,0,0,2,0,Female,0,Yes,Yes,Yes,Yes,No internet service,No,Yes,No,No,No,No
7590-VHVEG_6457,15.611859233368667,47.41190045832216,778.5773859262537,0,0,3,0,Female,1,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes
7590-VHVEG_6458,1.2585028224219095,56.04030079556699,0.0,1,2,0,1,Male,0,Yes,No,Yes,Yes,No,Yes,No internet service,No,Yes,No,No
7590-VHVEG_6459,12.798600450303713,93.49510540626214,1002.6179002731837,1,2,2,0,Male,0,Yes,No,Yes,No phone service,No,No,No,No,No,No,Yes
7590-VHVEG_6460,9.245872292490171,27.91879205255313,263.7010165281684,0,1,1,1,Male,1,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,No,No internet service,No
7590-VHVEG_6461,34.759579032057815,73.74463168938209,2601.666567367585,0,1,1,0,Female,1,Yes,No,Yes,Yes,No,No,Yes,No,No,No internet service,No
7590-VHVEG_6462,72.0,120.0,8810.397377173203,2,0,3,1,Female,0,No,No,Yes,No phone service,Yes,Yes,No,No,No internet service,Yes,Yes
7590-VHVEG_6463,9.361176921921405,60.628459108082964,773.8720741457998,0,2,2,1,Female,0,No,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,Yes,No
7590-VHVEG_6464,50.05429782785279,59.893987758370706,2970.0946914929077,0,0,0,1,Female,0,Yes,No,Yes,Yes,No internet service,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_6465,1.7085354798109227,82.99441298694246,233.01037692483754,0,0,3,1,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No
7590-VHVEG_6466,23.173570461067058,78.05453989784019,1840.311403475727,0,2,0,0,Male,1,No,Yes,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_6467,2.194870025243615,100.43905559760051,220.6777995315019,0,1,3,1,Male,0,No,No,Yes,No,No internet service,No,No,No,Yes,No internet service,No
7590-VHVEG_6468,72.0,60.82222180253307,4375.452226979685,2,0,3,0,Male,0,No,Yes,Yes,Yes,No,No,No internet service,No,No,No internet service,No
7590-VHVEG_6469,43.61809471547329,82.55482279124075,3586.389134685194,0,2,3,0,Female,0,Yes,No,Yes,No,No,No internet service,No,Yes,No,Yes,Yes
7590-VHVEG_6470,32.18394282532265,82.9525197218505,2659.5467142472476,0,2,2,0,Male,0,No,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,No
7590-VHVEG_6471,52.1004814924466,56.61110267121743,3115.1270784594835,2,2,2,1,Female,0,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_6472,31.28282447857699,62.15049525044928,1965.7008695476597,1,2,2,0,Female,0,No,No,Yes,No,Yes,No,No,No,Yes,No,No
7590-VHVEG_6473,72.0,64.72002071350575,4834.027653511418,0,1,1,1,Male,0,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No
7590-VHVEG_6474,37.548493305992196,34.0575046339896,1188.9770415424864,0,0,0,1,Male,1,No,No,Yes,No,No,No,Yes,No,No,Yes,No
7590-VHVEG_6475,72.0,55.283040163659,3697.10564535348,2,0,0,0,Male,0,No,No,Yes,No phone service,Yes,No internet service,No,No,No,No internet service,No
7590-VHVEG_6476,21.840351928935593,102.40411316917198,2190.2524256996617,0,1,2,0,Female,0,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No
7590-VHVEG_6477,3.735090867699976,90.94291539177793,256.0751126519502,1,0,2,0,Male,0,Yes,Yes,No,No phone service,No,No,No,No,No internet service,No,No
7590-VHVEG_6478,22.534586782194264,50.50160210711273,988.6748788099799,1,1,2,0,Male,0,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes
7590-VHVEG_6479,4.070221842898365,64.60644628668418,393.02758930502614,0,0,2,1,Female,0,No,No,Yes,Yes,Yes,No,Yes,No internet service,Yes,No,Yes
7590-VHVEG_6480,26.930950332244763,89.28474723568857,2270.883920399015,1,1,3,0,Female,0,No,No,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,Yes
7590-VHVEG_6481,19.761970329724203,76.0851421885555,1561.870907866293,0,0,2,1,Male,1,No,Yes,Yes,Yes,No,No,No internet service,No,Yes,Yes,No
7590-VHVEG_6482,29.23153378799953,84.9977738122701,2686.0347293335667,0,1,0,1,Male,0,Yes,No,Yes,Yes,Yes,No internet service,No,No internet service,Yes,No,No
7590-VHVEG_6483,1.0,78.35320296986686,0.0,2,2,1,1,Female,1,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No,No
7590-VHVEG_6484,6.501446225403898,70.3852850682531,434.51241218604594,0,1,0,1,Male,0,No,No,Yes,No,No,No,No,Yes,No,No,Yes
7590-VHVEG_6485,20.27869955545745,60.852682928840416,1369.2840907271789,0,1,2,1,Female,0,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes
7590-VHVEG_6486,72.0,35.122285993494856,2487.26466824813,1,2,0,0,Female,0,Yes,No,Yes,Yes,No internet service,No,No,No internet service,Yes,No,Yes
7590-VHVEG_6487,14.516215260640143,82.30587213670644,1228.0087060567002,1,2,3,0,Female,0,Yes,No,Yes,No,No,No,No internet service,No internet service,No,Yes,No
7590-VHVEG_6488,16.568811165629977,59.456199549814755,1049.0479517391045,0,1,0,0,Female,0,Yes,No,Yes,Yes,No,No internet service,No,No,Yes,No,No
7590-VHVEG_6489,37.62600937508117,23.802827653578895,912.9648980914732,1,1,0,0,Female,0,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes
7590-VHVEG_6490,27.774535933074052,51.3585251697142,1381.6278752915428,0,2,3,0,Male,0,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,Yes,Yes,No
7590-VHVEG_6491,10.654261444078905,86.3072422363203,841.4518822127401,1,0,0,1,Male,0,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes
7590-VHVEG_6492,15.870522648283906,18.0,176.19138866721522,2,0,2,0,Female,1,No,No,Yes,Yes,Yes,No internet service,No,Yes,No,No,Yes
7590-VHVEG_6493,7.365501695218745,39.26188712010515,348.8348776178153,2,2,3,1,Female,0,No,Yes,Yes,No,No,No,No,No internet service,No internet service,No,No
7590-VHVEG_6494,72.0,68.42833503298041,4861.051537305852,1,1,2,0,Male,0,No,No,Yes,No,No internet service,Yes,No,No,No,Yes,Yes
